"id","group","expression","uid","gene_id","gene_name","alias","desc"
31682,"t40","down","100801741","MSTRG.10854","LOC100801741","GLYMA_06G135800","60S acidic ribosomal protein P1"
32281,"t40","down","100792019","MSTRG.11081","LOC100792019","GLYMA_06G161700","protein SUPPRESSOR OF GENE SILENCING 3"
94032,"t40","down","100499992","MSTRG.31753","LOC100499992","GLYMA_16G116300","uncharacterized LOC100499992"
18395,"t40","down",NA,"MSTRG.6358",".",NA,NA
86170,"t40","down","100809393","MSTRG.29189","LOC100809393","GLYMA_15G020700","profilin-4"
91527,"t40","down",NA,"MSTRG.30916",".",NA,NA
55541,"t40","down","100527558","MSTRG.18921","LOC100527558","GLYMA_10G021300","uncharacterized LOC100527558"
79006,"t40","down","100777625","MSTRG.26808","LOC100777625","GLYMA_13G294600","protein NUCLEAR FUSION DEFECTIVE 6, mitochondrial"
113259,"t40","down",NA,"MSTRG.38324",".",NA,NA
32282,"t40","down","100792019","MSTRG.11081","LOC100792019","GLYMA_06G161700","protein SUPPRESSOR OF GENE SILENCING 3"
118157,"t40","down",NA,"MSTRG.39922",".",NA,NA
97983,"t40","down",NA,"MSTRG.33214",".",NA,NA
85515,"t40","down",NA,"MSTRG.28955",".",NA,NA
32440,"t40","down",NA,"MSTRG.11141",".",NA,NA
43519,"t40","down","100170736","MSTRG.14836","LOC100170736","","(S)-2-hydroxy-acid oxidase GLO1"
19763,"t40","down",NA,"MSTRG.6824",".",NA,NA
26218,"t40","down","100801545","MSTRG.8805","LOC100801545","GLYMA_05G133100","E3 ubiquitin-protein ligase UPL1"
65394,"t40","down","89","MSTRG.22372","DRR1","ACTN3D","actinin alpha 3"
96552,"t40","down",NA,"MSTRG.32642",".",NA,NA
93914,"t40","down",NA,"MSTRG.31724",".",NA,NA
36585,"t40","down",NA,"MSTRG.12419",".",NA,NA
47689,"t40","down",NA,"MSTRG.16245",".",NA,NA
19519,"t40","down","106798613","MSTRG.6758","LOC106798613","","uncharacterized LOC106798613"
73087,"t40","down","100817900","MSTRG.24711","LOC100817900","GLYMA_13G025700","N-acetyltransferase 9-like"
91632,"t40","down",NA,"MSTRG.30950",".",NA,NA
20616,"t40","down","106798417","MSTRG.7021","LOC100810235","","uncharacterized LOC106798417"
68055,"t40","down","100814521","MSTRG.23210","LOC100814521","GLYMA_12G028300","delta(24)-sterol reductase"
109951,"t40","down","100775264","MSTRG.37042","CHS13","GLYMA_19G105100, GmCHS13","chalcone synthase 13"
58358,"t40","down",NA,"MSTRG.19716",".",NA,NA
62291,"t40","down","100805220","MSTRG.21175","LOC100805220","GLYMA_11G030700","thylakoid lumenal protein TL20.3, chloroplastic"
63316,"t40","down","100815710","MSTRG.21585","LOC100815710","GLYMA_11G081600","uncharacterized LOC100815710"
98424,"t40","down","100306475","MSTRG.33380","LOC100306475","GLYMA_17G109000","uncharacterized LOC100306475"
41088,"t40","down","100807247","MSTRG.13908","LOC100807247","GLYMA_07G257700","stem-specific protein TSJT1"
22042,"t40","down","100781170","MSTRG.7432","LOC100781170","GLYMA_04G213300","NAC domain-containing protein 82"
90182,"t40","down","100793630","MSTRG.30538","LOC100793630","GLYMA_15G213100","peroxisomal 2,4-dienoyl-CoA reductase-like"
104460,"t40","down","100776329","MSTRG.35382","LOC100776329","GLYMA_18G136900","serine/arginine-rich splicing factor RSZ21-like"
14854,"t40","down",NA,"MSTRG.4989",".",NA,NA
30612,"t40","down",NA,"MSTRG.10446",".",NA,NA
16123,"t40","down",NA,"MSTRG.5462",".",NA,NA
71333,"t40","down",NA,"MSTRG.24183",".",NA,NA
12132,"t40","down",NA,"MSTRG.4193",".",NA,NA
73659,"t40","down","100814175","MSTRG.24846","LOC100814175","GLYMA_13G046300","LOB domain-containing protein 41"
54597,"t40","down",NA,"MSTRG.18580",".",NA,NA
110041,"t40","down","100786479","MSTRG.37072","LOC100786479","GLYMA_19G110200","GATA transcription factor 5-like"
63065,"t40","down",NA,"MSTRG.21475",".",NA,NA
50801,"t40","down",NA,"MSTRG.17332",".",NA,NA
102745,"t40","down","100794055","MSTRG.34854","LOC100794055","GLYMA_18G048400","deoxyuridine 5'-triphosphate nucleotidohydrolase"
101960,"t40","down","100782924","MSTRG.34543","LOC100782924","GLYMA_18G009700","glyceraldehyde-3-phosphate dehydrogenase, cytosolic-like"
26154,"t40","down",NA,"MSTRG.8781",".",NA,NA
4094,"t40","down","112997784","MSTRG.1333","LOC112997784","GLYMA_01G184900","precursor of CEP7"
14531,"t40","down",NA,"MSTRG.4886",".",NA,NA
75565,"t40","down","100306624","MSTRG.25519","LOC100306624","GLYMA_13G133900","uncharacterized LOC100306624"
95939,"t40","down",NA,"MSTRG.32397",".",NA,NA
110158,"t40","down","100806473","MSTRG.37124","LOC100806473","GLYMA_19G115600","plant cysteine oxidase 2"
53779,"t40","down","100802339","MSTRG.18273","LOC100802339","GLYMA_09G225900","equilibrative nucleotide transporter 1"
35355,"t40","down","100819707","MSTRG.11994","LOC100819707","GLYMA_06G316500","S-adenosylmethionine-dependent methyltransferases superfamily protein"
86744,"t40","down",NA,"MSTRG.29393",".",NA,NA
73053,"t40","down","112999213","MSTRG.24702","LOC112999213","","28S ribosomal RNA"
51245,"t40","down","100801450","MSTRG.17459","LOC100801450","GLYMA_09G094800","60S ribosomal protein L39"
8005,"t40","down",NA,"MSTRG.2772",".",NA,NA
107701,"t40","down",NA,"MSTRG.36425",".",NA,NA
1074,"t40","down","100787151","MSTRG.436","LOC100787151","GLYMA_01G042400","probable serine/threonine-protein kinase PIX7"
16111,"t40","down","100818200","MSTRG.5451","LOC100818200","GLYMA_03G205800","40S ribosomal protein S28"
77784,"t40","down","100797119","MSTRG.26340","LOC100797119","GLYMA_13G236300","protein NUCLEAR FUSION DEFECTIVE 6, mitochondrial"
103769,"t40","down",NA,"MSTRG.35221",".",NA,NA
10982,"t40","down",NA,"MSTRG.3745",".",NA,NA
50394,"t40","down","100799485","MSTRG.17194","LOC100799485","GLYMA_09G052100","RNA-binding KOW domain-containing protein"
118902,"t40","down","100499761","MSTRG.40154","LOC100499761","GLYMA_11G209200","uncharacterized LOC100499761"
111780,"t40","down","100787024","MSTRG.37722","LOC100787024","GLYMA_19G193200","60S acidic ribosomal protein P2-2"
23809,"t40","down","821717","MSTRG.8125","IQD14","AT3G21630, AtCERK1, AtLYK1, LYK1, LYSM DOMAIN RECEPTOR-LIKE KINASE 1, LYSM RLK1, LysM-containing receptor-like kinase 1, chitin elicitor receptor kinase 1","chitin elicitor receptor kinase 1"
117514,"t40","down","100527545","MSTRG.39688","LOC100527545","GLYMA_20G198900","RRM domain-containing protein"
56317,"t40","down","100782730","MSTRG.19194","LOC100782730","GLYMA_10G055400","uncharacterized LOC100782730"
107732,"t40","down",NA,"MSTRG.36435",".",NA,NA
91891,"t40","down",NA,"MSTRG.31068",".",NA,NA
52968,"t40","down","100780556","MSTRG.17952","LOC100780556","GLYMA_09G185200","uncharacterized LOC100780556"
4568,"t40","down","100306279","MSTRG.1528","LOC100306279","GLYMA_01G209400","40S ribosomal protein S30"
59814,"t40","down","100500032","MSTRG.20229","LOC100500032","GLYMA_10G213400","uncharacterized LOC100500032"
104355,"t40","down","100817130","MSTRG.35358","LOC100817130","GLYMA_18G132500","probable inactive purple acid phosphatase 1"
61887,"t40","down",NA,"MSTRG.21015",".",NA,NA
48169,"t40","down",NA,"MSTRG.16404",".",NA,NA
116829,"t40","down",NA,"MSTRG.39440",".",NA,NA
24234,"t40","down","100775486","MSTRG.8279","LOC100775486","GLYMA_05G048500","zinc finger protein SHOOT GRAVITROPISM 5"
30206,"t40","down","100800303","MSTRG.10309","CYP43","GLYMA_06G070300, GmCYP43","peptidyl-prolyl cis-trans isomerase CYP43"
30578,"t40","down","100796764","MSTRG.10437","LOC100796764","GLYMA_06G086300","protein NONRESPONDING TO OXYLIPINS 2, mitochondrial"
20018,"t40","down","100805957","MSTRG.6872","LOC100805957","GLYMA_04G122700","60S ribosomal protein L13-1"
31372,"t40","down","100801918","MSTRG.10741","LOC100801918","GLYMA_06G122600","alcohol dehydrogenase 1"
2268,"t40","down","100791745","MSTRG.742","LOC100791745","GLYMA_01G097500","tRNA-dihydrouridine(20) synthase [NAD(P)+]-like"
58705,"t40","down","100780764","MSTRG.19834","LOC100780764","GLYMA_10G162000","GDP-mannose 3,5-epimerase-like"
67572,"t40","down","100781886","MSTRG.23042","LOC100781886","GLYMA_12G006700","uncharacterized LOC100781886"
105813,"t40","down","100782747","MSTRG.35731","LOC100782747","GLYMA_18G204200","pyruvate decarboxylase 2"
15558,"t40","down","100776345","MSTRG.5231","LOC100776345","GLYMA_03G178000","40S ribosomal protein S23-like"
15651,"t40","down",NA,"MSTRG.5266",".",NA,NA
87474,"t40","down","100806196","MSTRG.29663","LOC100806196","GLYMA_15G077400","protein NUCLEAR FUSION DEFECTIVE 6, mitochondrial"
54409,"t40","down","100804817","MSTRG.18510","LOC100804817","GLYMA_09G257500","uncharacterized LOC100804817"
89186,"t40","down",NA,"MSTRG.30302",".",NA,NA
118818,"t40","down","113002019","MSTRG.40131","LOC113002019","","small nucleolar RNA Z152/R70/R12"
49366,"t40","down","100776835","MSTRG.16810","LOC100776835","GLYMA_09G001900","eukaryotic translation initiation factor 2D"
9657,"t40","down",NA,"MSTRG.3243",".",NA,NA
81217,"t40","down",NA,"MSTRG.27625",".",NA,NA
95713,"t40","down","100792418","MSTRG.32322","LOC100792418","GLYMA_16G206500","60S ribosomal protein L2, mitochondrial-like"
7067,"t40","down",NA,"MSTRG.2460",".",NA,NA
109863,"t40","down","100786306","MSTRG.37009","LOC100786306","GLYMA_19G099600","uncharacterized LOC100786306"
107728,"t40","down",NA,"MSTRG.36433",".",NA,NA
24439,"t40","down","100814897","MSTRG.8351","LOC100814897","GLYMA_05G058100","L-lactate dehydrogenase B"
115954,"t40","down","100796208","MSTRG.39113","LOC100796208","GLYMA_20G125700","uncharacterized LOC100796208"
23008,"t40","down",NA,"MSTRG.7788",".",NA,NA
19342,"t40","down","100784380","MSTRG.6697","LOC100784380","GLYMA_04G090100","transcription factor bHLH93-like"
31193,"t40","down",NA,"MSTRG.10676",".",NA,NA
92330,"t40","down","100527888","MSTRG.31239","LOC100527888","GLYMA_16G037600","plant cysteine oxidase 2"
10946,"t40","down","100804466","MSTRG.3733","LOC100804466","","uncharacterized LOC100804466"
14800,"t40","down",NA,"MSTRG.4967",".",NA,NA
78387,"t40","down",NA,"MSTRG.26573",".",NA,NA
4093,"t40","down",NA,"MSTRG.1333",".",NA,NA
79529,"t40","down","100795265","MSTRG.27002","LOC100795265","GLYMA_13G320700","protein saal1"
38713,"t40","down",NA,"MSTRG.13164",".",NA,NA
119158,"t40","down","112999036","MSTRG.40290","LOC112999036","","18S ribosomal RNA"
116079,"t40","down","100527527","MSTRG.39155","GASA36","GLYMA_20G131100, GmGASA36","gibberellin-regulated protein 36"
61675,"t40","down","100798674","MSTRG.20952","LOC100798674","GLYMA_11G003700","40S ribosomal protein S15a-1"
44270,"t40","down","100794689","MSTRG.15126","LOC100794689","GLYMA_08G129800","protein WHAT'S THIS FACTOR 9, mitochondrial"
11276,"t40","down",NA,"MSTRG.3876",".",NA,NA
72218,"t40","down",NA,"MSTRG.24531",".",NA,NA
60761,"t40","down","106795008","MSTRG.20597","LOC106795008","GLYMA_10G260700","uncharacterized LOC106795008"
83619,"t40","down","100796961","MSTRG.28396","LOC100796961","GLYMA_14G136700","serine/arginine-rich splicing factor RSZ22"
49224,"t40","down","100527774","MSTRG.16763","LOC100527774","GLYMA_08G364400","uncharacterized LOC100527774"
22960,"t40","down",NA,"MSTRG.7776",".",NA,NA
31143,"t40","down","100306069","MSTRG.10651","LOC100306069","GLYMA_06G111500","uncharacterized LOC100306069"
63047,"t40","down",NA,"MSTRG.21467",".",NA,NA
29970,"t40","down",NA,"MSTRG.10209",".",NA,NA
92544,"t40","down",NA,"MSTRG.31328",".",NA,NA
7108,"t40","down","100809096","MSTRG.2484","LOC100809096","GLYMA_02G085300","40S ribosomal protein S2-4"
62071,"t40","down","100810363","MSTRG.21087","LOC100810363","GLYMA_11G019500","40S ribosomal protein S2-4"
94259,"t40","down","100809419","MSTRG.31802","LOC100809419","GLYMA_16G127100","pathogenesis-related thaumatin-like protein 3.5"
56974,"t40","down","100803056","MSTRG.19381","LOC100803056","GLYMA_10G089200","actin-related protein 7"
100044,"t40","down","100819405","MSTRG.33955","LOC100819405","GLYMA_17G187300","2-aminoethanethiol dioxygenase-like"
116877,"t40","down",NA,"MSTRG.39453",".",NA,NA
34881,"t40","down",NA,"MSTRG.11820",".",NA,NA
45413,"t40","down",NA,"MSTRG.15542",".",NA,NA
73041,"t40","down",NA,"MSTRG.24702",".",NA,NA
32405,"t40","down",NA,"MSTRG.11128",".",NA,NA
6776,"t40","down","100499804","MSTRG.2362","LOC100499804","GLYMA_02G067400","uncharacterized LOC100499804"
6133,"t40","down",NA,"MSTRG.2134",".",NA,NA
68018,"t40","down",NA,"MSTRG.23202",".",NA,NA
98227,"t40","down","100809240","MSTRG.33292","LOC100809240","GLYMA_17G098900","transcription factor bHLH47"
32246,"t40","down","547938","MSTRG.11070","LOC547938","GLYMA_06G160300","defensin-like protein"
64307,"t40","down","100789332","MSTRG.21989","LOC100789332","GLYMA_11G130900","histone H3.2"
62338,"t40","down","100813601","MSTRG.21194","LOC100813601","GLYMA_11G032800","40S ribosomal protein S30"
108792,"t40","down","100819098","MSTRG.36759","LOC100819098","GLYMA_19G051500","E3 ubiquitin-protein ligase RGLG2"
16158,"t40","down","100811085","MSTRG.5476","LOC100811085","GLYMA_03G207700","40S ribosomal protein S28"
44305,"t40","down","100804776","MSTRG.15138","LOC100804776","GLYMA_08G131500","60S acidic ribosomal protein P3"
108805,"t40","down",NA,"MSTRG.36763",".",NA,NA
58282,"t40","down","100305735","MSTRG.19686","LOC100305735","GLYMA_10G144800","uncharacterized LOC100305735"
53189,"t40","down",NA,"MSTRG.18041",".",NA,NA
17551,"t40","down","113001441","MSTRG.6012","LOC113001441","GLYMA_04G007900","30S ribosomal protein S31, mitochondrial"
59508,"t40","down","100791948","MSTRG.20131","LOC100791948","GLYMA_10G201500","uncharacterized LOC100791948"
93068,"t40","down","100499935","MSTRG.31521","LOC100499935","GLYMA_16G074600","60S ribosomal protein L13"
28368,"t40","down","113001804","MSTRG.9598","LOC113001804","","small nucleolar RNA SNORD14"
36053,"t40","down",NA,"MSTRG.12227",".",NA,NA
101959,"t40","down",NA,"MSTRG.34542",".",NA,NA
19080,"t40","down",NA,"MSTRG.6601",".",NA,NA
36010,"t40","down","100306092","MSTRG.12215","LOC100306092","GLYMA_07G018000, GmTIP2;3, GmTIP2;5, TIP2-3","aquaporin TIP2-3"
82573,"t40","down","351","MSTRG.28098","ASP1","AAA, ABETA, ABPP, AD1, APPI, CTFgamma, CVAP, PN-II, PN2, alpha-sAPP, preA4","amyloid beta precursor protein"
87876,"t40","down","100499916","MSTRG.29798","LOC100499916","GLYMA_15G098500","acyl carrier protein 1, chloroplastic"
115720,"t40","down","102660769","MSTRG.39041","LOC102660769","GLYMA_20G115300","ethylene-responsive transcription factor ERF118"
16649,"t40","down","100527623","MSTRG.5674","LOC100527623","GLYMA_03G231700","uncharacterized LOC100527623"
24704,"t40","down","100500459","MSTRG.8424","LOC100500459","GLYMA_05G068500v4","FCS-like zinc-finger domain-containing protein"
54049,"t40","down","100305798","MSTRG.18365","LOC100305798","GLYMA_09G239000","uncharacterized LOC100305798"
32774,"t40","down","102662805","MSTRG.11262","LOC102662805","GLYMA_06G184300","uncharacterized LOC102662805"
56570,"t40","down",NA,"MSTRG.19273",".",NA,NA
87875,"t40","down","100499916","MSTRG.29798","LOC100499916","GLYMA_15G098500","acyl carrier protein 1, chloroplastic"
79002,"t40","down",NA,"MSTRG.26808",".",NA,NA
18270,"t40","down","100812187","MSTRG.6305","LOC100812187","GLYMA_04G042100","probable isoaspartyl peptidase/L-asparaginase 2-like"
3741,"t40","down","100527838","MSTRG.1183","LOC100527838","GLYMA_01G167300","60S ribosomal protein L8-1"
111175,"t40","down","100804154","MSTRG.37499","LOC100804154","GLYMA_19G164500","protein root UVB sensitive 2, chloroplastic"
6442,"t40","down",NA,"MSTRG.2245",".",NA,NA
105670,"t40","down","100807850","MSTRG.35694","LOC100807850","GLYMA_18G197600","sulfoquinovosyl transferase SQD2"
39433,"t40","down",NA,"MSTRG.13308",".",NA,NA
80912,"t40","down","100306476","MSTRG.27515","LOC100306476","GLYMA_14G008500","uncharacterized LOC100306476"
117608,"t40","down","100793233","MSTRG.39726","LOC100793233","GLYMA_20G204200","probable small nuclear ribonucleoprotein Sm D2-like"
78739,"t40","down","100786189","MSTRG.26692","LOC100786189","GLYMA_13G280300","60S ribosomal protein L5"
42456,"t40","down",NA,"MSTRG.14435",".",NA,NA
86618,"t40","down",NA,"MSTRG.29344",".",NA,NA
57965,"t40","down","100793880","MSTRG.19589","LOC100793880","","uncharacterized LOC100793880"
72007,"t40","down","100798683","MSTRG.24443","LOC100798683","GLYMA_12G218100","exosome complex exonuclease RRP44 homolog A"
41890,"t40","down","100811901","MSTRG.14202","LOC100500445","","transcription factor MYB21-like"
59842,"t40","down","100101848","MSTRG.20244","LOC100101848","GLYMA_10G214500","auxin down-regulated protein"
16900,"t40","down","100305732","MSTRG.5763","LOC100305732","GLYMA_03G242900","superoxide dismutase [Cu-Zn]"
26466,"t40","down",NA,"MSTRG.8898",".",NA,NA
113604,"t40","down","100783161","MSTRG.38433","LOC100783161","GLYMA_20G017300","mitochondrial import inner membrane translocase subunit TIM17-2"
76421,"t40","down",NA,"MSTRG.25840",".",NA,NA
93050,"t40","down",NA,"MSTRG.31513",".",NA,NA
17456,"t40","down",NA,"MSTRG.5972",".",NA,NA
75420,"t40","down","100794110","MSTRG.25456","LOC100794110","GLYMA_13G126400","60S ribosomal protein L23"
28810,"t40","down","100795005","MSTRG.9767","LOC100795005","GLYMA_06G000300","alpha-1,3-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase"
88730,"t40","down","100817224","MSTRG.30163","LOC100817224","GLYMA_15G147300","uncharacterized LOC100817224"
2966,"t40","down","100814593","MSTRG.918","LOC100814593","GLYMA_01G131100","aspartate aminotransferase, mitochondrial"
6069,"t40","down","100306523","MSTRG.2098","LOC100306523","GLYMA_02G034600","uncharacterized LOC100306523"
17676,"t40","down","102670364","MSTRG.6062","LOC102670364","GLYMA_04G014000","polyol transporter 5"
100785,"t40","down","100788575","MSTRG.34108","LOC100788575","GLYMA_17G218000","U-box domain-containing protein 7"
110667,"t40","down","102665140","MSTRG.37319","LOC102665140","GLYMA_19G140500","uncharacterized LOC102665140"
69842,"t40","down","100781544","MSTRG.23820","LOC100781544","GLYMA_12G116000","RNA polymerase II subunit 5-mediating protein homolog"
106855,"t40","down","100785061","MSTRG.36110","LOC100785061","GLYMA_18G258900","60S ribosomal protein L34"
63471,"t40","down","100795307","MSTRG.21657","LOC100795307","GLYMA_11G090400","upstream activation factor subunit UAF30"
115048,"t40","down","100778317","MSTRG.38773","LOC100778317","GLYMA_20G083800","histone H4"
22372,"t40","down","100785976","MSTRG.7560","LOC100785976","GLYMA_04G229000","60S acidic ribosomal protein P1"
61960,"t40","down","100792856","MSTRG.21046","LOC100792856","GLYMA_11G014400","peptidyl-prolyl cis-trans isomerase FKBP53"
7552,"t40","down","100812117","MSTRG.2622","LOC100812117","GLYMA_02G103600","40S ribosomal protein S16"
14430,"t40","down","100306384","MSTRG.4841","LOC100306384","GLYMA_03G125800","uncharacterized LOC100306384"
79812,"t40","down","100778013","MSTRG.27097","LOC100778013","GLYMA_13G331900","60S ribosomal protein L35"
68608,"t40","down","100813075","MSTRG.23405","LOC100813075","GLYMA_12G055000","lysine-specific demethylase JMJ30"
52955,"t40","down","100526869","MSTRG.17946","LOC100526869","GLYMA_09G184500","NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 10-B"
11400,"t40","down","100786807","MSTRG.3913","LOC100786807","GLYMA_02G288900","small nuclear ribonucleoprotein-associated protein B"
111244,"t40","down","100811636","MSTRG.37525","LOC100811636","GLYMA_19G167800","60S ribosomal protein L23"
119073,"t40","down","112999193","MSTRG.40259","LOC112999193","","28S ribosomal RNA"
110428,"t40","down","100802041","MSTRG.37229","LOC100802041","GLYMA_19G128800, GmPIN1e, PIN10a","auxin efflux transporter family protein"
46410,"t40","down","100791896","MSTRG.15905","LOC100791896","GLYMA_08G232000","prohibitin-3, mitochondrial"
59176,"t40","down",NA,"MSTRG.20004",".",NA,NA
215,"t40","down",NA,"MSTRG.103",".",NA,NA
24685,"t40","down","100814347","MSTRG.8419","LOC100814347","","uncharacterized LOC100814347"
85429,"t40","down","100817574","MSTRG.28912","LOC100817574","GLYMA_14G213600","plasmodesmata-located protein 7"
109268,"t40","down",NA,"MSTRG.36858",".",NA,NA
109969,"t40","down","100776354","MSTRG.37047","LOC100776354","GLYMA_19G105700","40S ribosomal protein S27-2"
114235,"t40","down","100817521","MSTRG.38591","LOC100817521","GLYMA_20G050300","alcohol dehydrogenase-like 7"
54082,"t40","down","100799491","MSTRG.18376","LOC100799491","GLYMA_09G240100","plant cysteine oxidase 2"
106616,"t40","down","100306438","MSTRG.36030","LOC100306438","GLYMA_18G245900","putative acyl carrier protein, mitochondrial"
29301,"t40","down","100788686","MSTRG.9960","LOC100788686","GLYMA_06G025600","uncharacterized LOC100788686"
1486,"t40","down","100819571","MSTRG.551","LOC100819571","GLYMA_01G062400","putative copper amine oxidase"
111113,"t40","down","7157","MSTRG.37472","TSA","BCC7, BMFS5, LFS1, P53, TRP53","tumor protein p53"
59140,"t40","down",NA,"MSTRG.19991",".",NA,NA
28382,"t40","down",NA,"MSTRG.9603",".",NA,NA
11890,"t40","down",NA,"MSTRG.4105",".",NA,NA
75104,"t40","down","100037453","MSTRG.25349","KASII-B","GLYMA_13G112700","plastid 3-keto-acyl-ACP synthase II-B"
70941,"t40","down","100800447","MSTRG.24063","LOC100800447","GLYMA_12G166500","MACPF domain-containing protein At4g24290"
107940,"t40","down","100500102","MSTRG.36503","LOC100500102","GLYMA_19G009300","uncharacterized LOC100500102"
112213,"t40","down","100306301","MSTRG.37900","LOC100306301","GLYMA_19G211800","60S ribosomal protein L18"
101154,"t40","down",NA,"MSTRG.34232",".",NA,NA
28606,"t40","down","100527911","MSTRG.9697","LOC100527911","GLYMA_05G241200","40S ribosomal protein S16"
85089,"t40","down",NA,"MSTRG.28797",".",NA,NA
22605,"t40","down","100816988","MSTRG.7635","LOC100816988","GLYMA_04G237300","spermine synthase"
80567,"t40","down",NA,"MSTRG.27379",".",NA,NA
104157,"t40","down","100803594","MSTRG.35319","LOC100803594","GLYMA_18G124600","ubiquitin-conjugating enzyme E2 2"
21756,"t40","down","100797625","MSTRG.7340","LOC100797625","GLYMA_04G200700","rRNA 2'-O-methyltransferase fibrillarin 2"
69833,"t40","down","100817338","MSTRG.23817","LOC100817338","GLYMA_12G115400","uncharacterized LOC100817338"
37520,"t40","down","102669499","MSTRG.12761","LOC102669499","GLYMA_07G087300","uncharacterized LOC102669499"
23800,"t40","down","100305663","MSTRG.8122","LOC100305663","GLYMA_05G028000","putative 40S ribosomal protein S9"
79308,"t40","down",NA,"MSTRG.26919",".",NA,NA
98876,"t40","down","100819947","MSTRG.33564","LOC100819947","GLYMA_17G130400","zinc finger protein SHOOT GRAVITROPISM 5"
15782,"t40","down","100807864","MSTRG.5313","LOC100807864","GLYMA_03G189700","pyruvate kinase 1, cytosolic"
92968,"t40","down","112997632","MSTRG.31488","LOC100809404","","protein LURP-one-related 10-like"
16443,"t40","down","100499915","MSTRG.5595","LOC100499915","GLYMA_03G222100","nitrogen regulatory P-II-like protein"
65234,"t40","down",NA,"MSTRG.22315",".",NA,NA
94260,"t40","down","106796585","MSTRG.31803","LOC106796585","GLYMA_16G127200","cold shock domain-containing protein 3"
22124,"t40","down","100792158","MSTRG.7458","LOC100792158","GLYMA_04G217100","ribonuclease P protein subunit p25-like protein"
32631,"t40","down",NA,"MSTRG.11208",".",NA,NA
46321,"t40","down","100781420","MSTRG.15872","LOC100781420","GLYMA_08G227400","histone H3.2"
45991,"t40","down","100789608","MSTRG.15757","LOC100789608","GLYMA_08G212800","pseudo histidine-containing phosphotransfer protein 6"
83519,"t40","down","100788694","MSTRG.28376","LOC100788694","GLYMA_14G133100","uncharacterized LOC100788694"
97268,"t40","down","106794096","MSTRG.32946","LOC106794096","GLYMA_17G054900","transmembrane protein 258"
58687,"t40","down","100787172","MSTRG.19826","LOC100787172","GLYMA_10G160800","uncharacterized LOC100787172"
10850,"t40","down","100780743","MSTRG.3690","LOC100780743","GLYMA_02G258600","uncharacterized LOC100780743"
57318,"t40","down",NA,"MSTRG.19442",".",NA,NA
70086,"t40","down","100818410","MSTRG.23877","LOC100818410","GLYMA_12G131700","60S ribosomal protein L11"
655,"t40","down","100795778","MSTRG.280","LOC100795778","GLYMA_01G020500","MADS-box transcription factor 23"
94149,"t40","down","100500170","MSTRG.31774","LOC100499944","","uncharacterized LOC100500170"
39390,"t40","down","100776599","MSTRG.13300","LOC100776599","GLYMA_07G173700","histidine kinase 4"
101970,"t40","down","100795096","MSTRG.34548","LOC100795096","GLYMA_18G010300","50S ribosomal protein L11"
8386,"t40","down","100782374","MSTRG.2907","LOC100782374","GLYMA_02G143200","histone H2A variant 1"
53602,"t40","down",NA,"MSTRG.18209",".",NA,NA
99084,"t40","down","121173836","MSTRG.33651","LOC121173836","","40S ribosomal protein S30"
16854,"t40","down",NA,"MSTRG.5746",".",NA,NA
45325,"t40","down","102661113","MSTRG.15512","LOC102661113","GLYMA_08G180500","protein SODIUM POTASSIUM ROOT DEFECTIVE 3"
75142,"t40","down",NA,"MSTRG.25363",".",NA,NA
82408,"t40","down",NA,"MSTRG.28036",".",NA,NA
18690,"t40","down","100807176","MSTRG.6467","LOC100807176","GLYMA_04G063000","60S ribosomal protein L39"
33684,"t40","down",NA,"MSTRG.11517",".",NA,NA
87455,"t40","down",NA,"MSTRG.29657",".",NA,NA
30085,"t40","down","100306305","MSTRG.10254","LOC100306305","GLYMA_06G064200","60S ribosomal protein L39"
54607,"t40","down",NA,"MSTRG.18585",".",NA,NA
110373,"t40","down",NA,"MSTRG.37208",".",NA,NA
32358,"t40","down","100788688","MSTRG.11112","LOC100788688","GLYMA_06G164800","rRNA 2'-O-methyltransferase fibrillarin 2"
58760,"t40","down","100787707","MSTRG.19850","LOC100787707","GLYMA_10G164100","GRF1-interacting factor 1"
28568,"t40","down","100797105","MSTRG.9676","LOC100797105","GLYMA_05G239000","40S ribosomal protein S2-4"
61636,"t40","down","100790389","MSTRG.20936","LOC100790389","GLYMA_11G001400","40S ribosomal protein S29"
68631,"t40","down","100788471","MSTRG.23414","LOC100788471","GLYMA_12G056300","AP2-like ethylene-responsive transcription factor PLT2"
55508,"t40","down","839515","MSTRG.18909","GSTF7","AT1G02930, ARABIDOPSIS GLUTATHIONE S-TRANSFERASE 1, ARABIDOPSIS THALIANA GLUATIONE S-TRANSFERASE F3, ATGST1, ATGSTF3, ATGSTF6, EARLY RESPONSIVE TO DEHYDRATION 11, ERD11, F22D16.7, F22D16_7, GLUTATHIONE S-TRANSFERASE, GLUTATHIONE S-TRANSFERASE 1, GST1, glutathione S-transferase 6","glutathione S-transferase 6"
108125,"t40","down","100802042","MSTRG.36578","LOC100802042","GLYMA_19G019000","uncharacterized LOC100802042"
87341,"t40","down","100499826","MSTRG.29616","LOC100499826","GLYMA_15G071900","uncharacterized LOC100499826"
52154,"t40","down","102665105","MSTRG.17682","LOC102665105","GLYMA_09G140800","E3 ubiquitin-protein ligase ATL31"
