"uid","gene_name","alias","desc","id","gene_id","group","expression","GENENAME","GO"
100305418,"LOC100305418","GLYMA_12G002400","cytokinin-regulated kinase",67475,"MSTRG.23006","t40","up","cytokinin-regulated kinase","GO:0016021,GO:0005524,GO:0042803,GO:0004674"
100305419,"LOC100305419","GLYMA_11G144800","protein kinase family protein",65296,"MSTRG.22329","t40","up",NA,NA
100305426,"LOC100305426","GLYMA_17G219200","Avr9/Cf-9 induced kinase",100832,"MSTRG.34118","t40","up",NA,NA
100305440,"LOC100305440","GLYMA_18G038500","protein kinase",102532,"MSTRG.34773","t40","up",NA,NA
100305511,"LOC100305511","GLYMA_08G344300","alpha-amylase inhibitor/lipid transfer/seed storage family protein",48828,"MSTRG.16620","t40","up",NA,NA
100305602,"GASA27","GLYMA_17G237100, GmGASA27","gibberellin-regulated protein 27",101239,"MSTRG.34269","t40","up",NA,NA
100305620,"LOC100305620","GLYMA_07G031000","hypothetical protein",36324,"MSTRG.12316","t40","up",NA,NA
100305637,"LOC100305637","GLYMA_13G316100","uncharacterized LOC100305637",79414,"MSTRG.26964","t40","up",NA,NA
100305644,"LOC100305644","GLYMA_20G036100","putative ribonuclease 1",113964,"MSTRG.38536","t40","up",NA,NA
100305647,"LOC100305647","GLYMA_13G279500","uncharacterized LOC100305647",78725,"MSTRG.26690","t40","up",NA,NA
100305657,"LOC100305657","GLYMA_05G216000","uncharacterized LOC100305657",28024,"MSTRG.9471","t40","up",NA,NA
100305673,"LOC100305673","GLYMA_13G267100","uncharacterized LOC100305673",78421,"MSTRG.26588","t40","up",NA,NA
100305684,"LOC100305684","GLYMA_15G057500","uncharacterized LOC100305684",87044,"MSTRG.29495","t40","up",NA,NA
100305716,"LOC100305716","GLYMA_08G082100","uncharacterized LOC100305716",43200,"MSTRG.14720","t40","up",NA,NA
100305727,"LOC100305727","GLYMA_02G212100","uncharacterized LOC100305727",9912,"MSTRG.3338","t40","up",NA,NA
100305729,"LOC100305729","GLYMA_05G198900","uncharacterized LOC100305729",27611,"MSTRG.9340","t40","up",NA,NA
100305767,"LOC100305767","GLYMA_08G158100","uncharacterized LOC100305767",44869,"MSTRG.15338","t40","up","uncharacterized LOC100305767","GO:0016021"
100305781,"GLYI-17","GLYMA_12G167400, GmGLYI-17","putative lactoylglutathione lyase",70964,"MSTRG.24069","t40","up","putative lactoylglutathione lyase","NA"
100305807,"LOC100305807","GLYMA_11G105800","uncharacterized LOC100305807",63831,"MSTRG.21792","t40","up",NA,NA
100305812,"LOC100305812","GLYMA_09G041900","uncharacterized LOC100305812",50218,"MSTRG.17122","t40","up",NA,NA
100305884,"LOC100305884","GLYMA_11G096700","putative expansin-like A2",63598,"MSTRG.21706","t40","up",NA,NA
100305921,"LOC100305921","GLYMA_15G141900","uncharacterized LOC100305921",88650,"MSTRG.30129","t40","up",NA,NA
100305934,"LOC100305934","GLYMA_06G053300","uncharacterized LOC100305934",29857,"MSTRG.10166","t40","up","uncharacterized LOC100305934","NA"
100305938,"LOC100305938","GLYMA_11G129100","uncharacterized LOC100305938",64274,"MSTRG.21976","t40","up",NA,NA
100305943,"LOC100305943","GLYMA_11G208700","OXS3-like protein",66328,"MSTRG.22593","t40","up",NA,NA
100305963,"LOC100305963","GLYMA_06G295400","uncharacterized LOC100305963",34942,"MSTRG.11843","t40","up",NA,NA
100306006,"LOC100306006","GLYMA_15G256300","uncharacterized LOC100306006",91174,"MSTRG.30778","t40","up","uncharacterized LOC100306006","NA"
100306014,"LOC100306014","GLYMA_12G024100","uncharacterized LOC100306014",67934,"MSTRG.23178","t40","up",NA,NA
100306018,"LOC100306018","GLYMA_07G191500","FBPase/IMPase/glpX-like domain-containing protein",39735,"MSTRG.13409","t40","up",NA,NA
100306091,"LOC100306091","GLYMA_10G257200","uncharacterized LOC100306091",60692,"MSTRG.20566","t40","up",NA,NA
100306097,"LOC100306097","GLYMA_17G023000","CASP-like protein 8",96581,"MSTRG.32651","t40","up",NA,NA
100306152,"LOC100306152","GLYMA_04G177900","response regulator ARR6-like",21220,"MSTRG.7162","t40","up",NA,NA
100306170,"LOC100306170","GLYMA_10G230600","heavy-metal-associated domain-containing protein",60160,"MSTRG.20365","t40","up","heavy-metal-associated domain-containing protein","GO:0046872"
100306181,"LOC100306181","GLYMA_20G129900","BSP domain-containing protien",116036,"MSTRG.39148","t40","up","BSP domain-containing protien","NA"
100306214,"LOC100306214","GLYMA_11G216900","protein C2-DOMAIN ABA-RELATED 4-like",66454,"MSTRG.22645","t40","up",NA,NA
100306243,"LOC100306243","GLYMA_02G109700","uncharacterized LOC100306243",7666,"MSTRG.2667","t40","up",NA,NA
100306251,"LOC100306251","GLYMA_08G039700","uncharacterized LOC100306251",42362,"MSTRG.14401","t40","up",NA,NA
100306254,"LOC100306254","GLYMA_16G178000","uncharacterized LOC100306254",95258,"MSTRG.32156","t40","up",NA,NA
100306267,"PTS-L5","GLYMA_19G151300, GmPTS-L5","pterocarpan synthase-like",110897,"MSTRG.37400","t40","up",NA,NA
100306298,"FWL5","GLYMA_05G236300, GmFWL5","protein FW2.2-like 5",28508,"MSTRG.9648","t40","up",NA,NA
100306311,"LOC100306311","GLYMA_04G063200","uncharacterized LOC100306311",18694,"MSTRG.6470","t40","up",NA,NA
100306332,"LOC100306332","GLYMA_11G038600","uncharacterized LOC100306332",62480,"MSTRG.21233","t40","up",NA,NA
100306332,"LOC100306332","GLYMA_11G038600","uncharacterized LOC100306332",62479,"MSTRG.21233","t40","up",NA,NA
100306363,"LOC100306363","GLYMA_17G030100","pathogenesis-related protein",96707,"MSTRG.32712","t40","up",NA,NA
100306373,"LOC100306373","GLYMA_10G151000","hypothetical protein",58435,"MSTRG.19742","t40","up",NA,NA
100306379,"LOC100306379","GLYMA_06G266700","TRX domain-containing protein",34509,"MSTRG.11695","t40","up",NA,NA
100306396,"LOC100306396","GLYMA_13G283600","calcium-binding protein PBP1-like protein",78794,"MSTRG.26720","t40","up",NA,NA
100306409,"LOC100306409","GLYMA_02G088900","alpha-amylase inhibitor/lipid transfer/seed storage family protein",7184,"MSTRG.2508","t40","up",NA,NA
100306423,"LOC100306423","GLYMA_07G216400","uncharacterized LOC100306423",40260,"MSTRG.13601","t40","up",NA,NA
100306444,"LOC100306444","GLYMA_09G130400","heavy-metal-associated domain-containing protein",51963,"MSTRG.17638","t40","up",NA,NA
100306447,"LOC100306447","GLYMA_02G108000","putative ribonuclease T2",7633,"MSTRG.2655","t40","up",NA,NA
100306479,"LOC100306479","GLYMA_18G294200","non-specific lipid-transfer protein 2",107551,"MSTRG.36376","t40","up",NA,NA
100306500,"LOC100306500","GLYMA_13G314400","uncharacterized LOC100306500",79381,"MSTRG.26950","t40","up",NA,NA
100306585,"LOC100306585","GLYMA_11G119200","uncharacterized LOC100306585",64098,"MSTRG.21904","t40","up",NA,NA
100306610,"LOC100306610","GLYMA_07G139300","uncharacterized LOC100306610",38616,"MSTRG.13131","t40","up",NA,NA
100306632,"LOC100306632","GLYMA_15G008300","uncharacterized LOC100306632",85897,"MSTRG.29081","t40","up",NA,NA
100306656,"LOC100306656","GLYMA_15G146600","SRPBCC domain-containing protein",88713,"MSTRG.30159","t40","up",NA,NA
100306678,"LOC100306678","GLYMA_09G131100","uncharacterized LOC100306678",51976,"MSTRG.17641","t40","up",NA,NA
100306701,"LOC100306701","GLYMA_08G348300","ethylene-responsive transcription factor-like protein At4g13040",48908,"MSTRG.16654","t40","up",NA,NA
100306716,"LOC100306716","GLYMA_12G119200","thioredoxin-like superfamily protein",69900,"MSTRG.23838","t40","up",NA,NA
100499640,"LOC100499640","GLYMA_13G054400","FERONIA receptor-like kinase",73843,"MSTRG.24908","t40","up",NA,NA
100499653,"LOC100499653","GLYMA_06G259800","TIR-NBS-LRR type disease resistance protein",34327,"MSTRG.11656","t40","up","TIR-NBS-LRR type disease resistance protein","GO:0043531,GO:0006952"
100499697,"LOC100499697","","uncharacterized LOC100499697",22400,"MSTRG.7568","t40","up",NA,NA
100499835,"LOC100499835","GLYMA_17G140700","autophagy-related protein 8f-like",99062,"MSTRG.33639","t40","up",NA,NA
100499838,"LOC100499838","GLYMA_07G065800","uncharacterized LOC100499838",37049,"MSTRG.12593","t40","up",NA,NA
100499848,"LOC100499848","GLYMA_08G230500","uncharacterized LOC100499848",46366,"MSTRG.15895","t40","up",NA,NA
100499858,"LOC100499858","GLYMA_13G286600","uncharacterized LOC100499858",78846,"MSTRG.26740","t40","up",NA,NA
100499895,"LOC100499895","GLYMA_09G047200, DREPP","plasma membrane-associated cation-binding protein 1-like",50327,"MSTRG.17169","t40","up",NA,NA
100500076,"LOC100500076","GLYMA_01G161100","lysine histidine transporter-like 8",3618,"MSTRG.1128","t40","up",NA,NA
100500122,"LOC100500122","GLYMA_02G282400","reticulon-like protein B8",11279,"MSTRG.3876","t40","up",NA,NA
100500124,"LOC100500124","GLYMA_05G057500","extensin-like protein",24431,"MSTRG.8345","t40","up",NA,NA
100500181,"LOC100500181","GLYMA_03G074000","putative PAR1 protein",13428,"MSTRG.4551","t40","up",NA,NA
100500248,"LOC100500248","GLYMA_05G184500","WRKY DNA -binding domain-containing protein",27296,"MSTRG.9226","t40","up",NA,NA
100500250,"LOC100500250","","uncharacterized LOC100500250",22404,"MSTRG.7569","t40","up",NA,NA
100500254,"LOC100500254","GLYMA_02G023900","TIR-NBS disease resistance-like protein",5841,"MSTRG.2027","t40","up",NA,NA
100500254,"LOC100500254","GLYMA_02G023900","TIR-NBS disease resistance-like protein",5843,"MSTRG.2027","t40","up",NA,NA
100500291,"LOC100500291","GLYMA_05G107500","VQ motif-containing protein",25738,"MSTRG.8635","t40","up",NA,NA
100500298,"LOC100500298","GLYMA_01G202200","BON association protein 2-like protein",4422,"MSTRG.1464","t40","up",NA,NA
100500309,"LOC100500309","GLYMA_13G085800","uncharacterized LOC100500309",74435,"MSTRG.25131","t40","up",NA,NA
100500311,"LOC100500311","GLYMA_17G105000","uncharacterized LOC100500311",98337,"MSTRG.33343","t40","up",NA,NA
100500336,"LOC100500336","GLYMA_13G042400","uncharacterized LOC100500336",73533,"MSTRG.24819","t40","up",NA,NA
100500350,"LOC100500350","GLYMA_17G105300","uncharacterized LOC100500350",98346,"MSTRG.33345","t40","up",NA,NA
100500357,"LOC100500357","GLYMA_11G180500","probable CCR4-associated factor 1 homolog 11",64930,"MSTRG.22217","t40","up",NA,NA
100500367,"LOC100500367","","uncharacterized LOC100500367",57935,"MSTRG.19585","t40","up",NA,NA
100500371,"LOC100500371","GLYMA_02G094500","C2H2-type zinc finger family protein",7348,"MSTRG.2552","t40","up",NA,NA
100500374,"LOC100500374","GLYMA_10G181000","uncharacterized LOC100500374",59099,"MSTRG.19982","t40","up",NA,NA
100500381,"LOC100500381","GLYMA_06G100900","uncharacterized LOC100500381",30916,"MSTRG.10564","t40","up",NA,NA
100500396,"LOC100500396","GLYMA_15G274200","uncharacterized LOC100500396",91498,"MSTRG.30903","t40","up",NA,NA
100500405,"LOC100500405","GLYMA_11G243300","uncharacterized LOC100500405",67037,"MSTRG.22867","t40","up",NA,NA
100500439,"LOC100500439","GLYMA_19G193600","BON and LysM domains-containing protein",111790,"MSTRG.37725","t40","up",NA,NA
100500462,"LOC100500462","GLYMA_13G123000","uncharacterized LOC100500462",75322,"MSTRG.25426","t40","up",NA,NA
100500465,"LOC100500465","GLYMA_12G217500","calcium-binding EF-hand family protein",71991,"MSTRG.24436","t40","up",NA,NA
100500476,"LOC100500476","GLYMA_19G198900v4","NDR1/HIN1-like protein 1",111931,"MSTRG.37790","t40","up",NA,NA
100500484,"LOC100500484","GLYMA_03G045600","dirigent-like protein",118690,"MSTRG.40098","t40","up","dirigent-like protein","GO:0048046"
100500506,"LOC100500506","GLYMA_17G029900v4","SRPBCC ligand-binding domain-containing protein",96706,"MSTRG.32711","t40","up",NA,NA
100500512,"LOC100500512","GLYMA_19G258800","SAUR-like auxin-responsive family protein",113148,"MSTRG.38292","t40","up",NA,NA
100500517,"LOC100500517","GLYMA_02G092500","CASP-like protein 12",7278,"MSTRG.2536","t40","up",NA,NA
100500541,"LOC100500541","","uncharacterized LOC100500541",40746,"MSTRG.13777","t40","up",NA,NA
100500550,"LOC100500550","GLYMA_03G246800","uncharacterized LOC100500550",16973,"MSTRG.5798","t40","up",NA,NA
100500558,"LOC100500558","GLYMA_11G124700","uncharacterized LOC100500558",64182,"MSTRG.21941","t40","up",NA,NA
100500571,"LOC100500571","GLYMA_11G046400","VQ motif-containing protein",62642,"MSTRG.21297","t40","up",NA,NA
100500574,"LOC100500574","GLYMA_15G063700","uncharacterized LOC100500574",87161,"MSTRG.29544","t40","up",NA,NA
100500577,"LOC100500577","GLYMA_18G269800","uncharacterized LOC100500577",107052,"MSTRG.36185","t40","up",NA,NA
100500585,"LOC100500585","GLYMA_17G093500","uncharacterized LOC100500585",98078,"MSTRG.33246","t40","up",NA,NA
100500597,"LOC100500597","GLYMA_13G054700","uncharacterized LOC100500597",73849,"MSTRG.24910","t40","up","uncharacterized LOC100500597","NA"
100500607,"LOC100500607","GLYMA_19G174200","C2H2-type zinc finger protein",111394,"MSTRG.37583","t40","up",NA,NA
100500655,"LOC100500655","GLYMA_14G080200","uncharacterized LOC100500655",82435,"MSTRG.28042","t40","up",NA,NA
100500670,"LOC100500670","GLYMA_14G179200","putative alpha/beta hydrolase",84755,"MSTRG.28670","t40","up",NA,NA
100500675,"LOC100500675","GLYMA_02G045100","aspartyl protease family protein",6323,"MSTRG.2197","t40","up",NA,NA
100500693,"LOC100500693","GLYMA_09G135800","short-chain dehydrogenase TIC 32, chloroplastic",52049,"MSTRG.17659","t40","up",NA,NA
100500694,"LOC100500694","GLYMA_16G076400","protein MODIFYING WALL LIGNIN-1",93106,"MSTRG.31534","t40","up",NA,NA
100526852,"LOC100526852","GLYMA_04G136600","putative calcium-binding protein",20302,"MSTRG.6950","t40","up",NA,NA
100526861,"LOC100526861","GLYMA_06G037000","uncharacterized LOC100526861",29552,"MSTRG.10050","t40","up",NA,NA
100526874,"LOC100526874","GLYMA_13G133100","C2H2-type zinc finger protein",75554,"MSTRG.25512","t40","up",NA,NA
100526891,"LOC100526891","GLYMA_12G049300","uncharacterized LOC100526891",68467,"MSTRG.23363","t40","up",NA,NA
100526894,"LOC100526894","GLYMA_08G301500","uncharacterized LOC100526894",47938,"MSTRG.16318","t40","up",NA,NA
100526897,"LOC100526897","GLYMA_03G173300","C2H2-type zinc finger protein",15465,"MSTRG.5200","t40","up",NA,NA
100526906,"LOC100526906","GLYMA_05G225900","uncharacterized LOC100526906",28248,"MSTRG.9559","t40","up",NA,NA
100526935,"LOC100526935","GLYMA_15G105500","uncharacterized LOC100526935",88017,"MSTRG.29859","t40","up",NA,NA
100526951,"LOC100526951","GLYMA_05G099300","uncharacterized LOC100526951",25551,"MSTRG.8583","t40","up",NA,NA
100526973,"LOC100526973","GLYMA_05G216100","uncharacterized LOC100526973",28026,"MSTRG.9473","t40","up",NA,NA
100526983,"LOC100526983","GLYMA_18G191600","uncharacterized LOC100526983",105552,"MSTRG.35662","t40","up",NA,NA
100526987,"LOC100526987","GLYMA_10G002200","calmodulin-like protein",55132,"MSTRG.18754","t40","up",NA,NA
100527005,"LOC100527005","GLYMA_03G157800","uncharacterized LOC100527005",15126,"MSTRG.5076","t40","up",NA,NA
100527006,"LOC100527006","GLYMA_01G036600","C2H2-type zinc finger domain-containing protein",968,"MSTRG.389","t40","up",NA,NA
100527025,"LOC100527025","GLYMA_19G117900","uncharacterized LOC100527025",110221,"MSTRG.37143","t40","up",NA,NA
100527025,"LOC100527025","GLYMA_19G117900","uncharacterized LOC100527025",110220,"MSTRG.37143","t40","up",NA,NA
100527030,"LOC100527030","GLYMA_11G040600","C2 domain-containing protein",62525,"MSTRG.21251","t40","up",NA,NA
100527032,"LOC100527032","GLYMA_02G017100","indole-3-acetic acid-induced protein ARG2-like",5700,"MSTRG.1962","t40","up",NA,NA
100527035,"LOC100527035","GLYMA_12G142900","uncharacterized LOC100527035",70306,"MSTRG.23930","t40","up",NA,NA
100527055,"LOC100527055","GLYMA_01G236500","uncharacterized LOC100527055",5199,"MSTRG.1756","t40","up",NA,NA
100527075,"LOC100527075","GLYMA_03G015800","C2 domain-containing protein",12154,"MSTRG.4202","t40","up",NA,NA
100527088,"LOC100527088","GLYMA_03G040900","putative LURP-one-related protein",12674,"MSTRG.4368","t40","up",NA,NA
100527098,"LOC100527098","GLYMA_15G143800","uncharacterized LOC100527098",88678,"MSTRG.30145","t40","up",NA,NA
100527101,"LOC100527101","GLYMA_04G178500","uncharacterized LOC100527101",21241,"MSTRG.7169","t40","up",NA,NA
100527106,"LOC100527106","GLYMA_12G204300","protein tfg-1",71756,"MSTRG.24336","t40","up",NA,NA
100527107,"LOC100527107","GLYMA_18G286900","uncharacterized LOC100527107",107410,"MSTRG.36325","t40","up",NA,NA
100527107,"LOC100527107","GLYMA_18G286900","uncharacterized LOC100527107",107409,"MSTRG.36325","t40","up",NA,NA
100527108,"LOC100527108","GLYMA_15G228500","uncharacterized LOC100527108",90531,"MSTRG.30619","t40","up",NA,NA
100527140,"LOC100527140","GLYMA_12G110100","uncharacterized LOC100527140",69706,"MSTRG.23784","t40","up",NA,NA
100527144,"LOC100527144","GLYMA_06G162400","uncharacterized LOC100527144",32296,"MSTRG.11087","t40","up",NA,NA
100527184,"LOC100527184","GLYMA_01G129100","uncharacterized LOC100527184",2934,"MSTRG.909","t40","up",NA,NA
100527186,"LOC100527186","GLYMA_08G045200","nudix hydrolase family protein",42489,"MSTRG.14448","t40","up",NA,NA
100527189,"LOC100527189","GLYMA_02G054900","uncharacterized LOC100527189",6510,"MSTRG.2272","t40","up",NA,NA
100527193,"LOC100527193","GLYMA_18G249700","uncharacterized LOC100527193",106694,"MSTRG.36055","t40","up",NA,NA
100527208,"LOC100527208","GLYMA_15G218900","uncharacterized LOC100527208",90308,"MSTRG.30565","t40","up",NA,NA
100527258,"LOC100527258","GLYMA_03G001800","uncharacterized LOC100527258",11895,"MSTRG.4107","t40","up",NA,NA
100527258,"LOC100527258","GLYMA_03G001800","uncharacterized LOC100527258",11892,"MSTRG.4107","t40","up",NA,NA
100527307,"LOC100527307","GLYMA_07G243900","SRPBCC domain-containing protein",40797,"MSTRG.13802","t40","up",NA,NA
100527317,"LOC100527317","GLYMA_13G257500","uncharacterized LOC100527317",78235,"MSTRG.26517","t40","up",NA,NA
100527377,"LOC100527377","GLYMA_12G004500","plant invertase/pectin methylesterase inhibitor domain-containing protein",67519,"MSTRG.23021","t40","up",NA,NA
100527399,"LOC100527399","GLYMA_08G032800","uncharacterized LOC100527399",42218,"MSTRG.14340","t40","up",NA,NA
100527420,"LOC100527420","GLYMA_20G033800, GmCASP6","CASP-like protein 2",113940,"MSTRG.38528","t40","up",NA,NA
100527430,"LOC100527430","GLYMA_01G115500","uncharacterized LOC100527430",2621,"MSTRG.828","t40","up",NA,NA
100527430,"LOC100527430","GLYMA_01G115500","uncharacterized LOC100527430",2620,"MSTRG.828","t40","up",NA,NA
100527447,"LOC100527447","GLYMA_16G214500","disease-resistance protein",95883,"MSTRG.32385","t40","up",NA,NA
100527449,"LOC100527449","GLYMA_03G200400","HVA22-like protein j",16007,"MSTRG.5405","t40","up",NA,NA
100527479,"LOC100527479","GLYMA_11G030300","uncharacterized LOC100527479",62282,"MSTRG.21172","t40","up",NA,NA
100527485,"LOC100527485","GLYMA_11G119900","BURP domain-containing protein",64106,"MSTRG.21909","t40","up",NA,NA
100527487,"LOC100527487","GLYMA_15G030100","EF-hand, calcium binding motif-containing protein",86423,"MSTRG.29275","t40","up",NA,NA
100527550,"LOC100527550","GLYMA_09G112700","uncharacterized LOC100527550",51592,"MSTRG.17545","t40","up",NA,NA
100527564,"LOC100527564","GLYMA_08G316000","uncharacterized LOC100527564",48241,"MSTRG.16425","t40","up",NA,NA
100527571,"LOC100527571","GLYMA_06G013200","uncharacterized LOC100527571",29067,"MSTRG.9862","t40","up",NA,NA
100527585,"LOC100527585","GLYMA_02G133200","uncharacterized LOC100527585",8155,"MSTRG.2823","t40","up",NA,NA
100527589,"LOC100527589","GLYMA_18G289900","uncharacterized LOC100527589",107458,"MSTRG.36346","t40","up",NA,NA
100527593,"LOC100527593","GLYMA_17G113000","putative stellacyanin",98531,"MSTRG.33412","t40","up",NA,NA
100527596,"LOC100527596","GLYMA_12G007200","uncharacterized LOC100527596",67580,"MSTRG.23043","t40","up",NA,NA
100527605,"LOC100527605","GLYMA_11G152000","uncharacterized LOC100527605",65420,"MSTRG.22383","t40","up","uncharacterized LOC100527605","NA"
100527660,"LOC100527660","GLYMA_02G137400","uncharacterized LOC100527660",8249,"MSTRG.2863","t40","up",NA,NA
100527669,"LOC100527669","GLYMA_16G177900","uncharacterized LOC100527669",95255,"MSTRG.32154","t40","up","uncharacterized LOC100527669","GO:0046872"
100527689,"LOC100527689","GLYMA_12G225200","VQ motif-containing protein 19",72105,"MSTRG.24488","t40","up",NA,NA
100527699,"LOC100527699","GLYMA_09G118300","uncharacterized LOC100527699",51725,"MSTRG.17575","t40","up",NA,NA
100527729,"LOC100527729","GLYMA_01G162500","uncharacterized LOC100527729",3656,"MSTRG.1141","t40","up",NA,NA
100527731,"LOC100527731","GLYMA_07G243600","uncharacterized LOC100527731",40796,"MSTRG.13801","t40","up",NA,NA
100527761,"LOC100527761","GLYMA_04G204100","putative protein phosphatase inhibitor",21847,"MSTRG.7369","t40","up",NA,NA
100527766,"PHR31","GLYMA_19G146600, GmPHR31","MYB-CC domain-containing transcription factor PHR31",110781,"MSTRG.37368","t40","up",NA,NA
100527767,"LOC100527767","GLYMA_15G119100","alpha-amylase inhibitor/lipid transfer/seed storage family protein",88220,"MSTRG.29970","t40","up",NA,NA
100527773,"LOC100527773","GLYMA_17G005000","uncharacterized LOC100527773",96238,"MSTRG.32494","t40","up",NA,NA
100527788,"LOC100527788","GLYMA_08G036100, SPEAR6","uncharacterized LOC100527788",42275,"MSTRG.14364","t40","up",NA,NA
100527790,"LOC100527790","GLYMA_07G192500","uncharacterized LOC100527790",39757,"MSTRG.13416","t40","up",NA,NA
100527902,"LOC100527902","GLYMA_10G261200","BSP domain-containing protein",60772,"MSTRG.20603","t40","up",NA,NA
100527903,"LOC100527903","GLYMA_09G180800","reticulon domain-containing protein",52880,"MSTRG.17917","t40","up",NA,NA
100775260,"LOC100775260","","disease resistance protein RML1A-like",12826,"MSTRG.4398","t40","up",NA,NA
100775262,"LOC100775262","GLYMA_19G007200","cinnamoyl-CoA reductase-like SNL6",107882,"MSTRG.36483","t40","up",NA,NA
100775353,"LOC100775353","GLYMA_15G132600","berberine bridge enzyme-like 13",88496,"MSTRG.30072","t40","up",NA,NA
100775372,"LOC100775372","GLYMA_16G145600","MLO-like protein 12",94684,"MSTRG.31939","t40","up",NA,NA
100775377,"LOC100775377","GLYMA_16G214000","TMV resistance protein N-like",95874,"MSTRG.32378","t40","up",NA,NA
100775396,"LOC100775396","GLYMA_17G060200","uncharacterized LOC100775396",97383,"MSTRG.32984","t40","up",NA,NA
